ari_vs_ref
1.0
0.9790527257811212
0.9790527257811212
0.97949287942062
0.9846582288080376
0.9801722786209286
0.9783730353956829
1.0
0.9801722786209286
0.9798018024547818
0.9783730353956829
0.9970582452544634
0.9801722786209286
0.9846582288080376
0.9993251947137418
0.9846582288080376
1.0
0.9914103217049265
0.9801722786209286
0.97949287942062
0.9783730353956829
0.9783730353956829
0.9801722786209286
0.97949287942062
0.97949287942062
0.9846582288080376
0.9798018024547818
0.9993251947137418
0.9801722786209286
0.9783730353956829
0.97949287942062
0.9790527257811212
0.97949287942062
0.9801722786209286
0.9993251947137418
0.9801722786209286
0.97949287942062
0.9801722786209286
0.9801722786209286
0.9783730353956829
0.9801722786209286
0.9801722786209286
0.9801722786209286
0.9790527257811212
0.9846582288080376
0.9891565398106398
0.9801722786209286
0.9801722786209286
0.9996293660309571
0.9783730353956829
